id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,num_sources,flux_integrated,outlier_flag
   2.00000,  13.55384,  24.69650,   0.67951,  -0.41500,  -0.11483,  25.00000,   0.00000,  81.53010,   5.50901,  -1.85089,   2.00000,1903.39408,   0.00000
   2.00000,  13.57244,  24.72262,   0.68475,  -0.23087,  -0.14341,  25.00000,   0.00000,  80.91630,   5.40778,  -1.83130,   2.00000,1895.14881,   0.00000
   2.00000,  13.58176,  24.70052,   0.67570,  -0.27787,  -0.13514,  25.00000,   0.00000,  79.53491,   5.33909,  -1.81723,   2.00000,1894.46485,   0.00000
   2.00000,  13.56273,  24.69425,   0.66483,  -0.30700,  -0.12880,  25.00000,   0.00000,  79.67873,   5.43300,  -1.83595,   2.00000,1907.86560,   0.00000
   2.00000,  13.57524,  24.71247,   0.67294,  -0.39892,  -0.13843,  25.00000,   0.00000,  80.48615,   5.45627,  -1.84083,   2.00000,1897.63652,   0.00000
   2.00000,  13.56217,  24.69123,   0.66474,  -0.27061,  -0.11295,  25.00000,   0.00000,  78.99707,   5.36558,  -1.82290,   2.00000,1899.57879,   0.00000
   2.00000,  13.57711,  24.72048,   0.67501,  -0.40092,  -0.13869,  25.00000,   0.00000,  80.37827,   5.48077,  -1.84560,   2.00000,1884.16806,   0.00000
   2.00000,  13.57381,  24.69818,   0.66669,  -0.39928,  -0.13395,  25.00000,   0.00000,  80.00557,   5.43781,  -1.83741,   2.00000,1907.69788,   0.00000
   2.00000,  13.57380,  24.69783,   0.68378,  -0.21512,  -0.13101,  25.00000,   0.00000,  80.68165,   5.37566,  -1.82468,   2.00000,1901.04474,   0.00000
   2.00000,  13.56304,  24.69209,   0.66767,  -0.33808,  -0.13094,  25.00000,   0.00000,  79.63760,   5.43483,  -1.83627,   2.00000,1902.32270,   0.00000
   2.00000,  13.55954,  24.68033,   0.68114,  -0.29689,  -0.11643,  25.00000,   0.00000,  80.69739,   5.42050,  -1.83361,   2.00000,1906.66136,   0.00000
   2.00000,  13.56171,  24.67739,   0.68377,  -0.06278,  -0.14044,  25.00000,   0.00000,  79.52684,   5.29718,  -1.80829,   2.00000,1897.05402,   0.00000
   2.00000,  13.55153,  24.65327,   0.69071,   0.08142,  -0.10113,  25.00000,   0.00000,  80.04423,   5.25344,  -1.79974,   2.00000,1901.45271,   0.00000
   2.01562,  13.56253,  24.65248,   0.67214,  -0.11191,  -0.12635,  25.00000,   0.00000,  78.82595,   5.26394,  -1.80185,   2.01562,1908.20357,   0.00000
   2.00000,  13.56913,  24.65510,   0.67151,  -0.11681,  -0.12639,  25.00000,   0.00000,  77.67843,   5.16374,  -1.78092,   2.00000,1892.49522,   0.00000
   2.00000,  13.55628,  24.66397,   0.68401,   0.03655,  -0.11359,  25.00000,   0.00000,  80.43580,   5.31710,  -1.81300,   2.00000,1916.40182,   0.00000
   2.00000,  13.54209,  24.64123,   0.69246,   0.10512,  -0.10269,  25.00000,   0.00000,  79.78998,   5.22086,  -1.79319,   2.00000,1905.18430,   0.00000
   2.00000,  13.55601,  24.64677,   0.67572,  -0.13421,  -0.10493,  25.00000,   0.00000,  78.76506,   5.22665,  -1.79376,   2.00000,1906.86982,   0.00000
   2.00000,  13.56891,  24.67742,   0.66982,  -0.39739,  -0.12448,  25.00000,   0.00000,  79.00301,   5.38540,  -1.82681,   2.00000,1895.69405,   0.00000
   2.00000,  13.55823,  24.66432,   0.67774,  -0.17652,  -0.11606,  25.00000,   0.00000,  79.14077,   5.29545,  -1.80806,   2.00000,1898.01378,   0.00000
   2.00000,  13.56025,  24.66078,   0.68549,  -0.00643,  -0.11325,  25.00000,   0.00000,  79.90831,   5.29200,  -1.80749,   2.00000,1904.80148,   0.00000
   2.00000,  13.54460,  24.64783,   0.69919,   0.16817,  -0.09442,  25.00000,   0.00000,  80.60485,   5.24934,  -1.79885,   2.00000,1898.48794,   0.00000
   2.00000,  13.53602,  24.64620,   0.69539,   0.20437,  -0.09998,  25.00000,   0.00000,  80.65390,   5.24979,  -1.79911,   2.00000,1906.82186,   0.00000
   2.00000,  13.55022,  24.65424,   0.69482,   0.10130,  -0.10887,  25.00000,   0.00000,  80.78352,   5.30074,  -1.80947,   2.00000,1909.05746,   0.00000
   2.00000,  13.56033,  24.62615,   0.66948,  -0.25014,  -0.09218,  25.00000,   0.00000,  78.19528,   5.25681,  -1.80034,   2.00000,1909.18734,   0.00000
   2.00000,  13.56636,  24.64574,   0.66852,  -0.24208,  -0.10813,  25.00000,   0.00000,  78.32850,   5.27329,  -1.80420,   2.00000,1902.06560,   0.00000
   2.00000,  13.56195,  24.65205,   0.66861,  -0.18112,  -0.11695,  25.00000,   0.00000,  78.60692,   5.28043,  -1.80481,   2.00000,1909.81190,   0.00000
   2.00000,  13.57329,  24.61936,   0.65228,  -0.38877,  -0.10967,  25.00000,   0.00000,  79.07192,   5.38760,  -1.81810,   2.01562,1915.66691,   0.01562
   2.00000,  13.54352,  24.63280,   0.68388,   0.02242,  -0.09123,  25.00000,   0.00000,  78.85616,   5.21009,  -1.79086,   2.00000,1901.59991,   0.00000
   2.00000,  13.56312,  24.61176,   0.67155,  -0.07274,  -0.09197,  25.00000,   0.00000,  77.04947,   5.11966,  -1.77121,   2.00000,1901.16961,   0.00000
   2.00000,  13.58030,  24.60904,   0.66373,  -0.21470,  -0.10861,  25.00000,   0.00000,  76.96388,   5.15556,  -1.77896,   2.00000,1911.68918,   0.00000
   2.00000,  13.57042,  24.63732,   0.66925,  -0.21977,  -0.12222,  25.00000,   0.00000,  78.10864,   5.26537,  -1.80189,   2.00000,1901.43518,   0.00000
   2.00000,  13.56419,  24.61877,   0.66841,  -0.10992,  -0.10384,  25.00000,   0.00000,  77.20510,   5.19420,  -1.78708,   2.00000,1901.61227,   0.00000
   2.03125,  13.57085,  24.59864,   0.66781,  -0.11776,  -0.08594,  25.00000,   0.00000, 107.58706,   7.01730,  -1.81246,   2.04688,1903.61234,   0.01562
   2.00000,  13.56945,  24.61375,   0.66003,  -0.28471,  -0.11282,  25.00000,   0.00000,  76.67530,   5.19429,  -1.78755,   2.00000,1903.01276,   0.00000
   2.00000,  13.57099,  24.64587,   0.66603,  -0.21145,  -0.11962,  25.00000,   0.00000,  78.12747,   5.29471,  -1.80807,   2.00000,1910.72737,   0.00000
   2.00000,  13.57245,  24.59164,   0.66535,  -0.06561,  -0.09302,  25.00000,   0.00000,  76.65578,   5.11361,  -1.77009,   2.00000,1912.02308,   0.00000
   2.00000,  13.55239,  24.62667,   0.67597,  -0.02980,  -0.10001,  25.00000,   0.00000,  77.90973,   5.18506,  -1.78549,   2.00000,1897.21154,   0.00000
   2.00000,  13.54732,  24.59526,   0.69176,   0.21549,  -0.07280,  25.00000,   0.00000,  79.14653,   5.15292,  -1.77831,   2.00000,1906.61958,   0.00000
   2.00000,  13.55400,  24.62062,   0.68483,   0.06550,  -0.09226,  25.00000,   0.00000,  78.83278,   5.16911,  -1.78203,   2.00000,1899.86781,   0.00000
   2.00000,  13.56017,  24.63161,   0.67021,  -0.04287,  -0.10966,  25.00000,   0.00000,  77.90985,   5.17056,  -1.78267,   2.00000,1903.76747,   0.00000
   2.00000,  13.56422,  24.58914,   0.66872,  -0.01003,  -0.09079,  25.00000,   0.00000,  77.16619,   5.11293,  -1.77035,   2.00000,1916.83321,   0.00000
   1.98438,  13.56193,  24.59752,   0.66126,  -0.10101,  -0.09880,  25.00000,   0.00000,  92.29742,   6.20742,  -1.80905,   2.01562,1903.08941,   0.01562
   2.00000,  13.56009,  24.60088,   0.67797,   0.01938,  -0.09952,  25.00000,   0.00000,  78.77728,   5.18624,  -1.78566,   2.00000,1922.92869,   0.00000
   2.00000,  13.56740,  24.63469,   0.67457,  -0.11981,  -0.10360,  25.00000,   0.00000,  78.00319,   5.19015,  -1.78659,   2.00000,1901.06703,   0.00000
   1.98438,  13.54931,  24.59282,   0.66648,  -0.01171,  -0.08140,  25.00000,   0.00000, 107.62684,   6.94750,  -1.82979,   2.01562,1914.62632,   0.01562
   2.00000,  13.54389,  24.58612,   0.67768,   0.11823,  -0.08024,  25.00000,   0.00000,  77.72987,   5.09743,  -1.76698,   2.00000,1914.77148,   0.00000
   2.00000,  13.55862,  24.61485,   0.67106,  -0.08590,  -0.10481,  25.00000,   0.00000,  77.89635,   5.15183,  -1.77873,   2.00000,1914.02955,   0.00000
   2.00000,  13.56276,  24.60772,   0.66429,  -0.12486,  -0.09646,  25.00000,   0.00000,  77.29258,   5.20260,  -1.78942,   2.00000,1920.36635,   0.00000
   2.00000,  13.57542,  24.60537,   0.66355,  -0.06089,  -0.10033,  25.00000,   0.00000,  76.40443,   5.09251,  -1.76586,   2.00000,1901.38830,   0.00000
   2.00000,  13.56663,  24.59748,   0.65290,  -0.23188,  -0.09158,  25.00000,   0.00000,  91.13536,   6.16117,  -1.80629,   2.01562,1910.69880,   0.01562
   2.00000,  13.53476,  24.61458,   0.69964,   0.29625,  -0.09328,  25.00000,   0.00000,  79.89353,   5.14060,  -1.77610,   2.00000,1900.48337,   0.00000
   2.00000,  13.54094,  24.64885,   0.69142,   0.06262,  -0.11576,  25.00000,   0.00000,  93.31499,   6.31834,  -1.85807,   2.01562,1917.11830,   0.01562
   2.00000,  13.57330,  24.61684,   0.66593,  -0.14217,  -0.10591,  25.00000,   0.00000,  77.22008,   5.18979,  -1.78634,   2.00000,1906.18783,   0.00000
   2.00000,  13.55309,  24.62770,   0.70952,   0.23578,  -0.06793,  25.00000,   0.00000,  99.60524,   6.39215,  -1.84795,   2.00000,1912.37571,   0.01562
   2.00000,  13.54788,  24.62439,   0.70290,   0.31802,  -0.08228,  25.00000,   0.00000,  81.51928,   5.23859,  -1.79683,   2.00000,1910.60937,   0.00000
   2.00000,  13.55377,  24.61467,   0.69523,   0.25822,  -0.07272,  25.00000,   0.00000,  80.74729,   5.23533,  -1.79600,   2.00000,1921.01209,   0.00000
   2.01562,  13.54168,  24.60545,   0.67380,  -0.08290,  -0.10083,  25.00000,   0.00000,  77.57412,   5.12215,  -1.77188,   2.01562,1912.27985,   0.00000
   2.00000,  13.54188,  24.59469,   0.68588,   0.23808,  -0.09745,  25.00000,   0.00000,  78.81276,   5.15735,  -1.77954,   2.00000,1913.62373,   0.00000
   2.00000,  13.54487,  24.61214,   0.68842,   0.19209,  -0.09288,  25.00000,   0.00000,  79.41202,   5.18637,  -1.78556,   2.00000,1916.29229,   0.00000
   2.00000,  13.54606,  24.60751,   0.68627,   0.12919,  -0.09709,  25.00000,   0.00000,  78.60042,   5.11372,  -1.77018,   2.00000,1911.70608,   0.00000
   2.00000,  13.55890,  24.60999,   0.67893,  -0.00001,  -0.08944,  25.00000,   0.00000,  77.97696,   5.14917,  -1.77754,   2.00000,1903.95391,   0.00000
   2.00000,  13.54627,  24.62855,   0.67299,  -0.03221,  -0.10171,  25.00000,   0.00000,  78.69733,   5.22413,  -1.79329,   2.00000,1912.95667,   0.00000
   2.00000,  13.54483,  24.61268,   0.67576,   0.04531,  -0.09607,  25.00000,   0.00000,  78.62837,   5.16769,  -1.78228,   2.00000,1916.85763,   0.00000
   2.00000,  13.57359,  24.65186,   0.67080,  -0.18961,  -0.12616,  25.00000,   0.00000,  78.69956,   5.26965,  -1.80334,   2.00000,1911.72840,   0.00000
   2.00000,  13.55864,  24.65433,   0.67884,  -0.10837,  -0.11696,  25.00000,   0.00000,  79.26540,   5.23763,  -1.79597,   2.00000,1910.13465,   0.00000
   2.00000,  13.57075,  24.62211,   0.65853,  -0.23319,  -0.11603,  25.00000,   0.00000,  76.84688,   5.18731,  -1.78596,   2.00000,1909.42248,   0.00000
   2.00000,  13.56429,  24.65731,   0.67760,  -0.10557,  -0.11627,  25.00000,   0.00000,  79.04492,   5.25257,  -1.79911,   2.00000,1902.99514,   0.00000
   2.00000,  13.56354,  24.60263,   0.65938,  -0.39594,  -0.09639,  25.00000,   0.00000,  77.00645,   5.14787,  -1.77735,   2.00000,1910.92582,   0.00000
   2.00000,  13.58385,  24.63450,   0.66037,  -0.30208,  -0.11568,  25.00000,   0.00000,  77.43137,   5.22671,  -1.79413,   2.00000,1910.92206,   0.00000
   2.00000,  13.55525,  24.63044,   0.66061,  -0.25059,  -0.10976,  25.00000,   0.00000,  77.14600,   5.22463,  -1.79359,   2.00000,1909.25488,   0.00000
   1.98438,  13.57648,  24.62432,   0.65316,  -0.17385,  -0.11082,  25.00000,   0.00000,  81.97518,   5.67235,  -1.82791,   2.01562,1921.48166,   0.01562
   2.01562,  13.56765,  24.65970,   0.67133,  -0.33443,  -0.11009,  25.00000,   0.00000,  79.04693,   5.32413,  -1.81425,   2.01562,1903.40047,   0.00000
   1.98438,  13.56354,  24.64972,   0.68410,  -0.09077,  -0.10250,  25.00000,   0.00000,  84.55277,   5.57457,  -1.83009,   2.01562,1904.82463,   0.01562
   2.00000,  13.56369,  24.66160,   0.66961,  -0.19577,  -0.13254,  25.00000,   0.00000,  78.61256,   5.28518,  -1.80602,   2.00000,1906.77470,   0.00000
   2.00000,  13.57283,  24.62008,   0.65797,  -0.24062,  -0.11032,  25.00000,   0.00000,  77.11339,   5.21540,  -1.79166,   2.00000,1915.08952,   0.00000
   2.00000,  13.57521,  24.64720,   0.66192,  -0.37500,  -0.11577,  25.00000,   0.00000,  78.29572,   5.31006,  -1.81090,   2.00000,1911.61512,   0.00000
   2.00000,  13.56238,  24.67385,   0.66426,  -0.29767,  -0.11657,  25.00000,   0.00000,  79.39132,   5.40780,  -1.83085,   2.00000,1910.54184,   0.00000
   2.00000,  13.56628,  24.63238,   0.65609,  -0.42021,  -0.10452,  25.00000,   0.00000,  77.58782,   5.30000,  -1.80912,   2.00000,1912.42912,   0.00000
   2.00000,  13.55376,  24.64545,   0.66521,  -0.44117,  -0.09455,  25.00000,   0.00000,  79.21425,   5.38643,  -1.82683,   2.00000,1909.07529,   0.00000
   2.00000,  13.56551,  24.65744,   0.67356,  -0.44168,  -0.09633,  25.00000,   0.00000, 105.06841,   7.00426,  -1.87296,   2.03125,1911.98102,   0.01562
   2.00000,  13.57187,  24.64683,   0.66862,  -0.35316,  -0.11476,  25.00000,   0.00000,  78.57207,   5.26170,  -1.80085,   2.00000,1904.28410,   0.00000
   2.00000,  13.56712,  24.65543,   0.67015,  -0.35910,  -0.10714,  25.00000,   0.00000,  78.98950,   5.28129,  -1.80550,   2.00000,1905.97557,   0.00000
   2.00000,  13.56503,  24.61057,   0.65420,  -0.38382,  -0.08902,  25.00000,   0.00000,  76.93427,   5.23604,  -1.79591,   2.00000,1919.62926,   0.00000
   2.00000,  13.55078,  24.65983,   0.67936,  -0.37703,  -0.10472,  25.00000,   0.00000,  80.35977,   5.37733,  -1.82465,   2.00000,1908.60512,   0.00000
   2.00000,  13.56411,  24.64938,   0.67205,  -0.24844,  -0.10951,  25.00000,   0.00000,  79.18513,   5.32650,  -1.81466,   2.00000,1920.86144,   0.00000
   2.00000,  13.55633,  24.67020,   0.68359,  -0.36048,  -0.08933,  25.00000,   0.00000,  81.04217,   5.42824,  -1.83516,   2.00000,1901.67353,   0.00000
   2.00000,  13.57333,  24.63759,   0.66062,  -0.40222,  -0.10291,  25.00000,   0.00000,  77.98553,   5.27977,  -1.80460,   2.00000,1913.00771,   0.00000
   2.00000,  13.55554,  24.62934,   0.65960,  -0.46231,  -0.08606,  25.00000,   0.00000,  78.55761,   5.38876,  -1.82710,   2.00000,1914.90567,   0.00000
   2.00000,  13.56482,  24.66572,   0.66811,  -0.40191,  -0.11591,  25.00000,   0.00000,  78.91265,   5.34257,  -1.81782,   2.00000,1897.52563,   0.00000
   2.00000,  13.56557,  24.65449,   0.66749,  -0.46947,  -0.09537,  25.00000,   0.00000, 102.10038,   6.97549,  -1.88289,   2.03125,1922.44033,   0.01562
   2.00000,  13.57242,  24.67567,   0.66185,  -0.43583,  -0.11798,  25.00000,   0.00000,  79.69763,   5.46205,  -1.84194,   2.00000,1919.25546,   0.00000
   2.00000,  13.56851,  24.66694,   0.67076,  -0.37888,  -0.11219,  25.00000,   0.00000,  79.42495,   5.34252,  -1.81781,   2.00000,1906.17603,   0.00000
   2.00000,  13.55726,  24.65809,   0.66243,  -0.36780,  -0.10019,  25.00000,   0.00000,  78.63557,   5.37813,  -1.82440,   2.00000,1901.26069,   0.00000
   2.00000,  13.57464,  24.66991,   0.66947,  -0.44993,  -0.10584,  25.00000,   0.00000,  80.73243,   5.48403,  -1.84302,   2.00000,1904.86105,   0.01562
   2.00000,  13.56614,  24.62612,   0.65568,  -0.19960,  -0.11594,  25.00000,   0.00000,  77.35541,   5.24904,  -1.79881,   2.00000,1922.03789,   0.00000
   2.00000,  13.57699,  24.67196,   0.67522,  -0.33284,  -0.11844,  25.00000,   0.00000,  80.59404,   5.42858,  -1.83480,   2.00000,1922.61054,   0.00000
   2.00000,  13.57888,  24.64423,   0.66737,  -0.40021,  -0.11034,  25.00000,   0.00000,  78.83230,   5.32427,  -1.81420,   2.00000,1917.12641,   0.00000
   2.00000,  13.57020,  24.65363,   0.66574,  -0.37399,  -0.11794,  25.00000,   0.00000,  78.93131,   5.33122,  -1.81538,   2.00000,1915.77220,   0.00000
   2.00000,  13.56447,  24.66825,   0.66960,  -0.42064,  -0.11607,  25.00000,   0.00000,  79.84935,   5.37516,  -1.82365,   2.00000,1911.03128,   0.00000
   2.00000,  13.54274,  24.64652,   0.67715,  -0.17495,  -0.10930,  25.00000,   0.00000,  79.52424,   5.30036,  -1.80924,   2.00000,1911.29306,   0.00000
   2.00000,  13.55379,  24.67442,   0.67497,  -0.43629,  -0.11737,  25.00000,   0.00000,  81.01698,   5.47861,  -1.84517,   2.00000,1915.05056,   0.00000
   2.00000,  13.56227,  24.64560,   0.66363,  -0.45746,  -0.09104,  25.00000,   0.00000,  79.43862,   5.39041,  -1.82786,   2.00000,1921.02039,   0.00000
   1.97031,  13.56748,  24.62692,   0.66086,  -0.18441,  -0.10589,  24.61094,   0.00156,  76.32681,   5.09686,  -1.75407,   1.97031,1899.29369,   0.01562
   2.00000,  13.56467,  24.64539,   0.65805,  -0.27015,  -0.11540,  25.00000,   0.00000,  77.90081,   5.26820,  -1.80258,   2.00000,1912.53007,   0.00000
   2.00000,  13.56650,  24.64984,   0.66454,  -0.43728,  -0.10335,  25.00000,   0.00000,  79.07576,   5.37654,  -1.82463,   2.00000,1913.95769,   0.00000
   2.00000,  13.56048,  24.63623,   0.67412,  -0.13982,  -0.11394,  25.00000,   0.00000,  79.03998,   5.27630,  -1.80397,   2.00000,1921.73142,   0.00000
   2.00000,  13.57524,  24.65054,   0.66768,  -0.39688,  -0.10159,  25.00000,   0.00000,  79.14469,   5.34010,  -1.81719,   2.00000,1915.93211,   0.00000
   2.00000,  13.55164,  24.63181,   0.66743,  -0.30815,  -0.09559,  25.00000,   0.00000,  78.34865,   5.23856,  -1.79686,   2.00000,1909.45999,   0.00000
   2.00000,  13.56760,  24.65250,   0.66968,  -0.27247,  -0.11658,  25.00000,   0.00000,  78.92999,   5.27848,  -1.80446,   2.00000,1920.26444,   0.00000
   2.00000,  13.57048,  24.63671,   0.65487,  -0.29150,  -0.10981,  25.00000,   0.00000,  77.67742,   5.25664,  -1.80036,   2.00000,1921.39196,   0.00000
   1.98438,  13.56732,  24.62799,   0.66062,  -0.44108,  -0.07657,  25.00000,   0.00000,  90.56167,   6.09639,  -1.84641,   2.01562,1911.31941,   0.01562
   1.97031,  13.55613,  24.59356,   0.64806,  -0.40910,  -0.06064,  24.61094,   0.00156,  75.77108,   5.12782,  -1.76028,   1.97031,1914.33623,   0.01562
   2.00000,  13.57808,  24.62750,   0.65032,  -0.41346,  -0.10765,  25.00000,   0.00000,  77.82867,   5.37340,  -1.82387,   2.00000,1925.63019,   0.00000
   2.00000,  13.56580,  24.66213,   0.66702,  -0.46650,  -0.10692,  25.00000,   0.00000,  80.23874,   5.45353,  -1.84045,   2.00000,1921.49708,   0.00000
   2.00000,  13.57446,  24.62456,   0.65949,  -0.36312,  -0.10016,  25.00000,   0.00000,  77.46880,   5.20124,  -1.78863,   2.00000,1919.22479,   0.00000
   2.00000,  13.55473,  24.61360,   0.65628,  -0.35938,  -0.08826,  25.00000,   0.00000,  77.82231,   5.27848,  -1.80417,   2.00000,1920.17876,   0.00000
   2.00000,  13.57046,  24.61676,   0.65769,  -0.33824,  -0.08738,  25.00000,   0.00000,  77.16480,   5.20784,  -1.78996,   2.00000,1913.71920,   0.00000
   2.00000,  13.55412,  24.61160,   0.66284,  -0.13924,  -0.10082,  25.00000,   0.00000,  77.54410,   5.18814,  -1.78627,   2.00000,1920.87627,   0.00000
   2.00000,  13.57475,  24.61958,   0.65138,  -0.30586,  -0.10274,  25.00000,   0.00000,  77.30457,   5.23467,  -1.79615,   2.00000,1926.68602,   0.00000
   2.00000,  13.57043,  24.62486,   0.65969,  -0.49888,  -0.09902,  25.00000,   0.00000,  78.40346,   5.33629,  -1.81665,   2.00000,1915.66877,   0.00000
   2.00000,  13.55090,  24.63292,   0.67381,  -0.36204,  -0.10061,  25.00000,   0.00000,  79.06564,   5.27115,  -1.80310,   2.00000,1906.01943,   0.00000
   2.00000,  13.58630,  24.62145,   0.65445,  -0.42423,  -0.10687,  25.00000,   0.00000,  77.12611,   5.23219,  -1.79540,   2.00000,1918.15996,   0.00000
   2.00000,  13.56770,  24.61803,   0.66015,  -0.37796,  -0.10348,  25.00000,   0.00000,  78.27199,   5.30576,  -1.81027,   2.00000,1929.14177,   0.00000
   2.00000,  13.55343,  24.62291,   0.66692,  -0.14664,  -0.10184,  25.00000,   0.00000,  77.60309,   5.13779,  -1.77550,   2.00000,1914.21064,   0.00000
   2.00000,  13.57320,  24.61383,   0.65730,  -0.23114,  -0.10378,  25.00000,   0.00000,  76.63569,   5.13259,  -1.77481,   2.00000,1911.69608,   0.00000
   2.00000,  13.57540,  24.63342,   0.66526,  -0.32795,  -0.10252,  25.00000,   0.00000,  77.91663,   5.24800,  -1.79857,   2.00000,1909.14950,   0.00000
   2.00000,  13.56332,  24.61652,   0.65669,  -0.40072,  -0.10011,  25.00000,   0.00000,  77.33887,   5.19585,  -1.78751,   2.00000,1914.66418,   0.00000
   2.00000,  13.56207,  24.62684,   0.67043,  -0.29262,  -0.11057,  25.00000,   0.00000,  79.85138,   5.30489,  -1.79463,   2.01562,1899.13448,   0.01562
   2.00000,  13.57482,  24.62808,   0.65926,  -0.33132,  -0.11295,  25.00000,   0.00000,  77.50875,   5.19870,  -1.78799,   2.00000,1914.94791,   0.00000
   2.00000,  13.57051,  24.61776,   0.65699,  -0.32228,  -0.09840,  25.00000,   0.00000,  77.74546,   5.27300,  -1.80346,   2.00000,1925.45539,   0.00000
   2.00000,  13.56851,  24.60663,   0.65834,  -0.24954,  -0.08579,  25.00000,   0.00000,  76.89260,   5.14475,  -1.77679,   2.00000,1914.07477,   0.00000
   2.00000,  13.55866,  24.60761,   0.65585,  -0.38733,  -0.08864,  25.00000,   0.00000,  76.79011,   5.19965,  -1.78865,   2.00000,1902.22445,   0.00000
   2.00000,  13.56421,  24.61047,   0.66320,  -0.40672,  -0.08541,  25.00000,   0.00000,  77.97597,   5.25140,  -1.79861,   2.00000,1918.11234,   0.00000
   2.00000,  13.56638,  24.61291,   0.66839,  -0.21209,  -0.10414,  25.00000,   0.00000,  78.00218,   5.19405,  -1.78601,   2.00000,1919.13720,   0.00000
   2.00000,  13.56350,  24.59460,   0.64575,  -0.36304,  -0.08188,  25.00000,   0.00000,  75.50543,   5.11161,  -1.77003,   2.00000,1914.02067,   0.00000
   2.00000,  13.56789,  24.57310,   0.65079,  -0.32099,  -0.08604,  25.00000,   0.00000,  75.84522,   5.12795,  -1.77352,   2.00000,1919.73270,   0.00000
   2.00000,  13.56371,  24.60576,   0.65874,  -0.29349,  -0.11121,  25.00000,   0.00000,  76.56648,   5.10696,  -1.76896,   2.00000,1909.96187,   0.00000
   2.00000,  13.54942,  24.62161,   0.67357,  -0.13055,  -0.10410,  25.00000,   0.00000,  78.13999,   5.14657,  -1.77775,   2.00000,1914.27140,   0.00000
   2.00000,  13.56760,  24.60022,   0.65500,  -0.40211,  -0.09079,  25.00000,   0.00000,  76.63028,   5.18657,  -1.78521,   2.00000,1908.91035,   0.00000
   2.00000,  13.54667,  24.61993,   0.66609,  -0.14662,  -0.10682,  25.00000,   0.00000,  77.73187,   5.19915,  -1.78843,   2.00000,1916.87556,   0.00000
   2.00000,  13.55802,  24.60627,   0.65552,  -0.24637,  -0.10726,  25.00000,   0.00000,  76.46692,   5.14180,  -1.77633,   2.00000,1916.34544,   0.00000
   2.00000,  13.56694,  24.63180,   0.66368,  -0.20718,  -0.11648,  25.00000,   0.00000,  77.66366,   5.22259,  -1.79287,   2.00000,1911.10077,   0.00000
   2.00000,  13.56010,  24.62024,   0.66391,  -0.25243,  -0.10462,  25.00000,   0.00000,  77.23713,   5.15566,  -1.77960,   2.00000,1907.16482,   0.00000
   2.00000,  13.55103,  24.62314,   0.67127,  -0.25106,  -0.11029,  25.00000,   0.00000,  78.19681,   5.16911,  -1.78196,   2.00000,1915.70961,   0.00000
   2.00000,  13.57083,  24.62242,   0.65359,  -0.37564,  -0.11183,  25.00000,   0.00000,  76.90682,   5.20932,  -1.79035,   2.00000,1913.27808,   0.00000
   2.00000,  13.56287,  24.59577,   0.64993,  -0.30187,  -0.09845,  25.00000,   0.00000,  75.81600,   5.12249,  -1.77292,   2.00000,1916.29146,   0.00000
   2.00000,  13.56738,  24.61054,   0.66145,  -0.21367,  -0.10811,  25.00000,   0.00000,  77.32178,   5.13888,  -1.77572,   2.00000,1921.34152,   0.00000
   2.00000,  13.57026,  24.60899,   0.66398,  -0.27184,  -0.09853,  25.00000,   0.00000,  76.86634,   5.13392,  -1.77446,   2.00000,1910.73854,   0.00000
   2.00000,  13.57744,  24.60676,   0.65168,  -0.35585,  -0.09893,  25.00000,   0.00000,  76.08914,   5.13250,  -1.77423,   2.00000,1911.12734,   0.00000
   1.98438,  13.56350,  24.58346,   0.65521,  -0.31019,  -0.07566,  25.00000,   0.00000,  80.97864,   5.43551,  -1.80079,   2.01562,1917.19195,   0.01562
   2.00000,  13.57098,  24.57849,   0.65087,  -0.43569,  -0.07599,  25.00000,   0.00000,  76.32668,   5.14845,  -1.77772,   2.00000,1925.81241,   0.00000
   2.00000,  13.56471,  24.61916,   0.66399,  -0.34182,  -0.09962,  25.00000,   0.00000,  77.75068,   5.18910,  -1.78670,   2.00000,1917.23425,   0.00000
   2.00000,  13.55611,  24.60762,   0.66582,  -0.12540,  -0.10542,  25.00000,   0.00000,  77.67349,   5.16075,  -1.78002,   2.00000,1921.00280,   0.00000
   2.00000,  13.56670,  24.60759,   0.66253,  -0.25124,  -0.10334,  25.00000,   0.00000,  77.34477,   5.16444,  -1.78111,   2.00000,1920.19378,   0.00000
   2.00000,  13.56355,  24.58021,   0.65287,  -0.32682,  -0.08901,  25.00000,   0.00000,  76.21949,   5.12906,  -1.77341,   2.00000,1923.93584,   0.00000
   2.00000,  13.55435,  24.57816,   0.66263,  -0.09811,  -0.08600,  25.00000,   0.00000,  76.70532,   5.07777,  -1.76272,   2.00000,1924.49166,   0.00000
   2.00000,  13.55432,  24.59386,   0.66081,  -0.18783,  -0.08707,  25.00000,   0.00000,  76.53662,   5.11083,  -1.76992,   2.00000,1913.93268,   0.00000
   2.00000,  13.56249,  24.58151,   0.65536,  -0.23190,  -0.08105,  25.00000,   0.00000,  76.54608,   5.09855,  -1.76719,   2.00000,1929.10590,   0.00000
   2.00000,  13.55525,  24.59671,   0.67217,  -0.10638,  -0.09304,  25.00000,   0.00000,  77.34507,   5.06272,  -1.75962,   2.00000,1915.47161,   0.00000
