id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,num_sources,flux_integrated,outlier_flag
   2.00000,  13.13361,  14.63775,   0.75407,  -0.02871,   0.07573,  25.00000,   0.00000,2173.51521, 140.47811,  -5.36860,   2.00000,68170.50688,   0.00000
   2.00000,  13.13488,  14.64803,   0.75667,  -0.02773,   0.07156,  25.00000,   0.00000,2187.81315, 142.03047,  -5.38033,   2.00000,68263.25431,   0.00000
   2.00000,  13.13644,  14.65560,   0.75800,  -0.02954,   0.06725,  25.00000,   0.00000,2193.82882, 140.80382,  -5.37079,   2.00000,68240.61052,   0.00000
   2.00000,  13.13237,  14.68196,   0.76365,  -0.02558,   0.05771,  25.00000,   0.00000,2225.95050, 143.24520,  -5.38970,   2.00000,68243.19639,   0.00000
   2.00000,  13.14894,  14.68424,   0.76007,  -0.04477,   0.05205,  25.00000,   0.00000,2214.85980, 143.77121,  -5.39375,   2.00000,68216.79079,   0.00000
   2.00000,  13.12978,  14.66622,   0.76099,  -0.02501,   0.06373,  25.00000,   0.00000,2207.17445, 142.58607,  -5.38470,   2.00000,68170.07718,   0.00000
   2.00000,  13.13218,  14.66821,   0.76035,  -0.02756,   0.06180,  25.00000,   0.00000,2209.14354, 142.07210,  -5.38089,   2.01562,68256.51969,   0.00000
   2.00000,  13.14508,  14.66870,   0.75820,  -0.04032,   0.06011,  25.00000,   0.00000,2201.26435, 142.67601,  -5.38546,   2.00000,68253.87623,   0.00000
   2.00000,  13.14062,  14.63549,   0.75285,  -0.03690,   0.07538,  25.00000,   0.00000,2163.29465, 140.13577,  -5.36597,   2.00000,68145.04401,   0.00000
   2.00000,  13.15061,  14.65431,   0.75532,  -0.04554,   0.06495,  25.00000,   0.00000,2181.51771, 140.45346,  -5.36845,   2.00000,68201.63277,   0.00000
   2.01562,  13.11605,  14.66079,   0.76167,  -0.01456,   0.06609,  25.00000,   0.00000,2209.43486, 142.88983,  -5.38694,   2.01562,68177.89213,   0.00000
   2.00000,  13.11756,  14.65583,   0.76128,  -0.01079,   0.07012,  25.00000,   0.00000,2207.63540, 141.49697,  -5.37641,   2.00000,68217.21397,   0.00000
   2.00000,  13.15434,  14.67041,   0.75823,  -0.04882,   0.05682,  25.00000,   0.00000,2201.22043, 141.83999,  -5.37914,   2.00000,68258.01709,   0.00000
   2.00000,  13.16372,  14.66826,   0.75554,  -0.05815,   0.05627,  25.00000,   0.00000,2192.49827, 142.57215,  -5.38471,   2.00000,68241.93468,   0.00000
   2.00000,  13.12618,  14.64075,   0.75616,  -0.01849,   0.07507,  25.00000,   0.00000,2179.43713, 139.64935,  -5.36209,   2.00000,68180.55583,   0.00000
   2.00000,  13.14463,  14.65895,   0.75573,  -0.04253,   0.06277,  25.00000,   0.00000,2185.85954, 141.19458,  -5.37407,   2.00000,68220.34332,   0.00000
   2.00000,  13.15008,  14.64339,   0.75188,  -0.04384,   0.06992,  25.00000,   0.00000,2167.51122, 140.50147,  -5.36872,   2.00000,68219.53224,   0.00000
   2.00000,  13.13330,  14.66410,   0.76013,  -0.02678,   0.06447,  25.00000,   0.00000,2206.39005, 141.87975,  -5.37939,   2.00000,68218.05683,   0.00000
   2.00000,  13.13953,  14.65299,   0.75693,  -0.03348,   0.06770,  25.00000,   0.00000,2190.70446, 140.58986,  -5.36949,   2.00000,68244.75903,   0.00000
   1.98438,  13.14752,  14.67812,   0.75989,  -0.04067,   0.05497,  25.00000,   0.00000,2206.32096, 142.64335,  -5.38516,   1.98438,68191.61671,   0.00000
   2.00000,  13.14327,  14.66265,   0.75860,  -0.04057,   0.06243,  25.00000,   0.00000,2196.23755, 142.83920,  -5.38666,   2.00000,68207.61102,   0.00000
   2.00000,  13.15974,  14.65081,   0.75168,  -0.05841,   0.06259,  25.00000,   0.00000,2167.90332, 139.46090,  -5.36082,   2.00000,68241.41655,   0.00000
   2.01562,  13.15610,  14.64768,   0.75226,  -0.05245,   0.06573,  25.00000,   0.00000,2168.31322, 140.05794,  -5.36526,   2.01562,68239.11125,   0.00000
   2.00000,  13.16488,  14.66219,   0.75331,  -0.05940,   0.05909,  25.00000,   0.00000,2179.99461, 140.04014,  -5.36525,   2.00000,68292.94020,   0.00000
   2.00000,  13.13647,  14.63645,   0.75464,  -0.03268,   0.07496,  25.00000,   0.00000,2170.25106, 139.58834,  -5.36170,   2.00000,68244.60191,   0.00000
   2.00000,  13.13805,  14.66678,   0.75940,  -0.03142,   0.06121,  25.00000,   0.00000,2203.42617, 141.68569,  -5.37784,   2.00000,68207.75967,   0.00000
   1.98438,  13.14159,  14.64493,   0.75441,  -0.03372,   0.07089,  25.00000,   0.00000,2175.79672, 140.34273,  -5.36757,   1.98438,68256.47729,   0.00000
   2.00000,  13.13694,  14.65802,   0.75782,  -0.02991,   0.06575,  25.00000,   0.00000,2189.79628, 139.80245,  -5.36343,   2.00000,68198.14203,   0.00000
   2.00000,  13.15337,  14.63994,   0.75224,  -0.05036,   0.07038,  25.00000,   0.00000,2162.48645, 139.55241,  -5.36143,   2.00000,68223.63337,   0.00000
   2.00000,  13.15666,  14.65897,   0.75439,  -0.05259,   0.06121,  25.00000,   0.00000,2185.60448, 141.34842,  -5.37528,   2.00000,68319.05641,   0.00000
   2.00000,  13.14675,  14.67270,   0.75843,  -0.04262,   0.05848,  25.00000,   0.00000,2201.04550, 142.34227,  -5.38274,   2.00000,68178.51636,   0.00000
   2.00000,  13.18226,  14.62367,   0.74230,  -0.08159,   0.07227,  25.00000,   0.00000,2117.91137, 138.59818,  -5.35377,   2.00000,68180.18340,   0.00000
   2.00000,  13.15565,  14.63747,   0.75118,  -0.05015,   0.07113,  25.00000,   0.00000,2162.15520, 140.17843,  -5.36635,   2.00000,68295.85871,   0.00000
   2.00000,  13.13375,  14.64968,   0.75664,  -0.02634,   0.07053,  25.00000,   0.00000,2188.60685, 141.14298,  -5.37370,   2.00000,68311.49466,   0.00000
   2.00000,  13.14252,  14.66306,   0.75765,  -0.03356,   0.06211,  25.00000,   0.00000,2195.91984, 141.62506,  -5.37725,   2.00000,68245.87434,   0.00000
   2.00000,  13.13436,  14.65715,   0.75753,  -0.02983,   0.06680,  25.00000,   0.00000,2194.16967, 141.15354,  -5.37377,   2.00000,68263.90091,   0.00000
   2.00000,  13.14304,  14.65555,   0.75794,  -0.03834,   0.06569,  25.00000,   0.00000,2191.24352, 141.48544,  -5.37633,   2.00000,68247.95591,   0.00000
   2.00000,  13.16356,  14.64059,   0.74983,  -0.06283,   0.06768,  25.00000,   0.00000,2154.39301, 139.16844,  -5.35855,   2.00000,68229.67216,   0.01562
   1.98438,  13.14854,  14.64218,   0.75252,  -0.04682,   0.06952,  25.00000,   0.00000,2167.56327, 140.39247,  -5.36805,   1.98438,68318.30664,   0.00000
   1.98438,  13.14746,  14.65812,   0.75533,  -0.04509,   0.06164,  25.00000,   0.00000,2181.57677, 140.91233,  -5.37195,   1.98438,68223.56049,   0.00000
   2.00000,  13.17198,  14.64599,   0.74949,  -0.07094,   0.06377,  25.00000,   0.00000,2156.65843, 139.70734,  -5.36248,   2.00000,68229.37414,   0.00000
   2.00000,  13.15774,  14.61551,   0.74607,  -0.05523,   0.07878,  25.00000,   0.00000,2125.77648, 137.86700,  -5.34827,   2.00000,68189.40997,   0.00000
   2.00000,  13.15221,  14.63288,   0.75012,  -0.05099,   0.07325,  25.00000,   0.00000,2152.58318, 138.89109,  -5.35620,   2.00000,68233.09055,   0.00000
   2.00000,  13.14331,  14.62915,   0.75095,  -0.03950,   0.07551,  25.00000,   0.00000,2153.38521, 138.85261,  -5.35578,   2.00000,68240.39152,   0.00000
   2.00000,  13.16914,  14.61770,   0.74408,  -0.06784,   0.07557,  25.00000,   0.00000,2126.27289, 138.42871,  -5.35266,   2.01562,68311.40575,   0.00000
   2.00000,  13.15671,  14.65433,   0.75214,  -0.05292,   0.06365,  25.00000,   0.00000,2172.30228, 140.22071,  -5.36660,   2.01562,68260.56826,   0.00000
   2.00000,  13.16729,  14.64156,   0.74860,  -0.06622,   0.06511,  25.00000,   0.00000,2150.46425, 138.96376,  -5.35692,   2.00000,68269.61458,   0.00000
   2.00000,  13.16813,  14.62400,   0.74608,  -0.06810,   0.07203,  25.00000,   0.00000,2134.44781, 138.14833,  -5.35036,   2.00000,68319.27868,   0.00000
   2.00000,  13.18593,  14.63400,   0.74319,  -0.08750,   0.06303,  25.00000,   0.00000,2130.00583, 138.02944,  -5.34949,   2.00000,68329.54206,   0.00000
   2.00000,  13.18853,  14.61127,   0.73931,  -0.09158,   0.07521,  25.00000,   0.00000,2103.20935, 135.79191,  -5.33168,   2.00000,68301.48378,   0.00000
   2.00000,  13.18954,  14.61361,   0.73941,  -0.09158,   0.07312,  25.00000,   0.00000,2102.75029, 135.86908,  -5.33225,   2.00000,68266.36911,   0.00000
   2.00000,  13.19920,  14.63198,   0.74256,  -0.10568,   0.06164,  25.00000,   0.00000,2119.10865, 137.13894,  -5.34249,   2.00000,68263.00047,   0.00000
   2.00000,  13.17521,  14.63039,   0.74702,  -0.07675,   0.06862,  25.00000,   0.00000,2136.35619, 138.42181,  -5.35264,   2.01562,68267.13854,   0.00000
   2.00000,  13.17207,  14.64811,   0.74898,  -0.07342,   0.05999,  25.00000,   0.00000,2154.95775, 139.37065,  -5.36007,   2.00000,68262.47302,   0.00000
   2.00000,  13.17576,  14.63447,   0.74526,  -0.07524,   0.06805,  25.00000,   0.00000,2134.10237, 138.44024,  -5.35270,   2.00000,68248.22637,   0.00000
   2.00000,  13.20505,  14.61058,   0.73365,  -0.11042,   0.06920,  25.00000,   0.00000,2081.85366, 135.83000,  -5.33195,   2.00000,68286.92609,   0.00000
   2.00000,  13.19107,  14.61797,   0.73834,  -0.09810,   0.07034,  25.00000,   0.00000,2104.68422, 137.44394,  -5.34498,   2.00000,68211.30413,   0.00000
   2.00000,  13.19659,  14.63171,   0.74146,  -0.10021,   0.06247,  25.00000,   0.00000,2119.20777, 138.10883,  -5.35012,   2.00000,68232.48253,   0.00000
   2.00000,  13.18238,  14.63040,   0.74357,  -0.08613,   0.06561,  25.00000,   0.00000,2126.47220, 137.75763,  -5.34739,   2.00000,68255.99969,   0.00000
   2.00000,  13.18239,  14.61793,   0.74152,  -0.08228,   0.07334,  25.00000,   0.00000,2114.46102, 136.78321,  -5.33964,   2.00000,68239.84336,   0.00000
   2.00000,  13.17299,  14.60984,   0.74137,  -0.07340,   0.07916,  25.00000,   0.00000,2112.14833, 137.47104,  -5.34522,   2.00000,68235.30807,   0.00000
   2.00000,  13.19780,  14.61993,   0.73814,  -0.09824,   0.06848,  25.00000,   0.00000,2103.80056, 136.75408,  -5.33943,   2.00000,68327.84281,   0.00000
   2.00000,  13.18432,  14.62656,   0.74386,  -0.08535,   0.06965,  25.00000,   0.00000,2123.26536, 137.23850,  -5.34324,   2.00000,68202.08391,   0.00000
   2.00000,  13.18096,  14.62937,   0.74398,  -0.08562,   0.06602,  25.00000,   0.00000,2128.91519, 138.91896,  -5.35657,   2.00000,68258.13866,   0.00000
   2.00000,  13.18664,  14.65232,   0.74643,  -0.08636,   0.05626,  25.00000,   0.00000,2145.39856, 139.70021,  -5.36256,   2.00000,68234.57458,   0.00000
   2.00000,  13.16798,  14.65266,   0.75140,  -0.06754,   0.06081,  25.00000,   0.00000,2165.79724, 140.13193,  -5.36584,   2.00000,68273.19785,   0.00000
   2.00000,  13.18575,  14.64750,   0.74647,  -0.08626,   0.05751,  25.00000,   0.00000,2146.44253, 138.90206,  -5.35635,   2.00000,68274.87034,   0.00000
   2.00000,  13.18211,  14.64360,   0.74704,  -0.08295,   0.06233,  25.00000,   0.00000,2147.81326, 138.20458,  -5.35095,   2.00000,68341.08661,   0.00000
   2.01562,  13.18393,  14.61920,   0.74174,  -0.08815,   0.07093,  25.00000,   0.00000,2118.07051, 136.66084,  -5.33867,   2.01562,68342.05974,   0.00000
   2.00000,  13.20535,  14.60373,   0.73409,  -0.11120,   0.07349,  25.00000,   0.00000,2080.05520, 135.57187,  -5.32988,   2.00000,68320.52277,   0.00000
   2.00000,  13.18903,  14.62166,   0.73965,  -0.09196,   0.06946,  25.00000,   0.00000,2109.18269, 137.14752,  -5.34258,   2.00000,68287.88085,   0.00000
   2.01562,  13.18445,  14.62464,   0.74171,  -0.08620,   0.07014,  25.00000,   0.00000,2120.14732, 138.18373,  -5.35077,   2.01562,68285.26757,   0.00000
   2.00000,  13.17542,  14.61939,   0.74351,  -0.07501,   0.07552,  25.00000,   0.00000,2123.64426, 137.30350,  -5.34383,   2.00000,68290.72373,   0.00000
   2.00000,  13.18029,  14.65853,   0.75018,  -0.08105,   0.05662,  25.00000,   0.00000,2166.23072, 140.22823,  -5.36649,   2.00000,68366.31058,   0.00000
   2.00000,  13.18289,  14.64478,   0.74710,  -0.08341,   0.06202,  25.00000,   0.00000,2148.33652, 139.18935,  -5.35863,   2.00000,68267.55510,   0.00000
   2.00000,  13.18260,  14.64688,   0.74638,  -0.08260,   0.06134,  25.00000,   0.00000,2147.93753, 139.49983,  -5.36110,   2.00000,68309.63326,   0.00000
   2.00000,  13.18713,  14.68363,   0.75498,  -0.08387,   0.04560,  25.00000,   0.00000,2191.12036, 141.27818,  -5.37488,   2.00000,68300.73443,   0.00000
   2.00000,  13.16551,  14.66253,   0.75479,  -0.06311,   0.05896,  25.00000,   0.00000,2185.13319, 140.22055,  -5.36664,   2.01562,68291.35985,   0.00000
   1.96875,  13.16941,  14.70079,   0.75949,  -0.06162,   0.04115,  25.00000,   0.00000,2185.41384, 140.58804,  -5.33149,   1.96875,68306.09283,   0.01562
   2.00000,  13.13818,  14.65725,   0.75810,  -0.03549,   0.06629,  25.00000,   0.00000,2195.84583, 141.28963,  -5.37479,   2.00000,68254.91910,   0.00000
   2.00000,  13.14995,  14.65451,   0.75585,  -0.04547,   0.06457,  25.00000,   0.00000,2187.14180, 141.37151,  -5.37551,   2.00000,68338.78885,   0.00000
   2.00000,  13.17182,  14.66783,   0.75479,  -0.06872,   0.05379,  25.00000,   0.00000,2182.39074, 139.84180,  -5.36367,   2.00000,68297.73311,   0.00000
   2.00000,  13.16262,  14.67705,   0.75717,  -0.05420,   0.05403,  25.00000,   0.00000,2199.47337, 141.79608,  -5.37885,   2.00000,68264.55976,   0.00000
   2.00000,  13.16024,  14.65445,   0.75328,  -0.05490,   0.06310,  25.00000,   0.00000,2172.43892, 140.54393,  -5.36916,   2.00000,68276.15173,   0.00000
   2.00000,  13.17602,  14.66896,   0.75312,  -0.07317,   0.05398,  25.00000,   0.00000,2182.41118, 140.69873,  -5.37029,   2.01562,68360.17598,   0.00000
   2.00000,  13.17487,  14.70324,   0.76038,  -0.06812,   0.04033,  25.00000,   0.00000,2219.62070, 142.50009,  -5.38411,   2.00000,68330.13354,   0.00000
   2.00000,  13.14770,  14.69009,   0.76259,  -0.04046,   0.05176,  25.00000,   0.00000,2223.79803, 142.98914,  -5.38767,   2.01562,68249.77513,   0.00000
   2.01562,  13.16715,  14.69420,   0.75974,  -0.06230,   0.04512,  25.00000,   0.00000,2214.63182, 142.74887,  -5.38596,   2.01562,68304.54801,   0.00000
   2.00000,  13.16263,  14.69771,   0.76045,  -0.05514,   0.04645,  25.00000,   0.00000,2220.24551, 142.57639,  -5.38480,   2.00000,68303.03439,   0.00000
   2.00000,  13.14679,  14.69288,   0.76311,  -0.04051,   0.05039,  25.00000,   0.00000,2231.42158, 143.42941,  -5.39125,   2.00000,68361.54450,   0.00000
   2.00000,  13.15250,  14.67547,   0.75982,  -0.04770,   0.05617,  25.00000,   0.00000,2206.06079, 142.17907,  -5.38160,   2.01562,68263.97513,   0.00000
   2.00000,  13.12615,  14.67558,   0.76308,  -0.02155,   0.06087,  25.00000,   0.00000,2220.05072, 142.53498,  -5.38418,   2.00000,68289.32949,   0.00000
   2.00000,  13.14887,  14.69170,   0.76204,  -0.04280,   0.04963,  25.00000,   0.00000,2223.63460, 142.41544,  -5.38335,   2.00000,68322.34598,   0.00000
   2.00000,  13.14987,  14.68101,   0.75956,  -0.04108,   0.05666,  25.00000,   0.00000,2213.70070, 142.62802,  -5.38500,   2.00000,68308.56371,   0.00000
   2.00000,  13.14890,  14.73421,   0.76985,  -0.03775,   0.03395,  25.00000,   0.00000,2267.58707, 144.89123,  -5.40205,   2.00000,68311.22065,   0.00000
   2.00000,  13.14470,  14.73082,   0.76946,  -0.03634,   0.03657,  25.00000,   0.00000,2267.46273, 144.78783,  -5.40157,   2.00000,68293.19666,   0.00000
   1.98438,  13.13314,  14.71659,   0.77003,  -0.02574,   0.04551,  25.00000,   0.00000,2262.33982, 144.39094,  -5.39800,   1.98438,68241.51987,   0.00000
   2.00000,  13.11460,  14.70378,   0.77025,  -0.00922,   0.05257,  25.00000,   0.00000,2258.43439, 144.51928,  -5.39939,   2.00000,68275.97201,   0.00000
   2.00000,  13.12229,  14.67723,   0.76452,  -0.01528,   0.06083,  25.00000,   0.00000,2226.50289, 143.27997,  -5.38995,   2.00000,68286.34764,   0.00000
   1.98438,  13.13658,  14.67653,   0.76166,  -0.03244,   0.05877,  25.00000,   0.00000,2209.67851, 142.92501,  -5.38741,   1.98438,68238.93614,   0.00000
   2.00000,  13.12723,  14.71608,   0.77005,  -0.02040,   0.04590,  25.00000,   0.00000,2261.87144, 144.74066,  -5.40106,   2.00000,68238.47640,   0.00000
   2.00000,  13.11981,  14.70342,   0.76889,  -0.01449,   0.05094,  25.00000,   0.00000,2253.27240, 144.46160,  -5.39884,   2.01562,68271.68349,   0.00000
   2.00000,  13.13913,  14.69791,   0.76292,  -0.03066,   0.04804,  25.00000,   0.00000,2229.79959, 143.97751,  -5.39523,   2.00000,68337.57220,   0.00000
   2.00000,  13.14304,  14.70622,   0.76707,  -0.03687,   0.04558,  25.00000,   0.00000,2243.37619, 144.22332,  -5.39725,   2.00000,68261.57860,   0.00000
   2.00000,  13.15876,  14.68625,   0.76071,  -0.05291,   0.05198,  25.00000,   0.00000,2213.84237, 142.84421,  -5.38669,   2.00000,68311.02342,   0.00000
   2.00000,  13.14613,  14.71380,   0.76688,  -0.04040,   0.04348,  25.00000,   0.00000,2248.95463, 144.46925,  -5.39894,   2.00000,68301.21345,   0.00000
   2.00000,  13.11835,  14.73783,   0.77422,  -0.01290,   0.03887,  25.00000,   0.00000,2288.27903, 146.05462,  -5.41081,   2.00000,68314.29320,   0.00000
   2.00000,  13.13585,  14.70445,   0.76617,  -0.03135,   0.04689,  25.00000,   0.00000,2244.07299, 144.32913,  -5.39799,   2.01562,68277.71020,   0.00000
   2.00000,  13.12721,  14.71672,   0.76979,  -0.01747,   0.04520,  25.00000,   0.00000,2263.36377, 145.95238,  -5.41006,   2.00000,68249.10189,   0.00000
   2.00000,  13.14149,  14.69992,   0.76445,  -0.03466,   0.04990,  25.00000,   0.00000,2237.68061, 143.00126,  -5.38800,   2.00000,68296.47660,   0.00000
   2.01562,  13.13768,  14.72291,   0.76965,  -0.02855,   0.04199,  25.00000,   0.00000,2266.21902, 145.22166,  -5.40458,   2.01562,68289.86617,   0.00000
   2.00000,  13.14206,  14.72407,   0.76927,  -0.03395,   0.04036,  25.00000,   0.00000,2260.60415, 144.80394,  -5.40155,   2.00000,68306.12144,   0.00000
   2.00000,  13.14119,  14.72563,   0.77066,  -0.03655,   0.03885,  25.00000,   0.00000,2265.30038, 144.78107,  -5.40133,   2.00000,68277.75957,   0.00000
   2.00000,  13.14461,  14.71479,   0.76615,  -0.03629,   0.04328,  25.00000,   0.00000,2250.38412, 143.75531,  -5.39368,   2.01562,68368.83463,   0.00000
   2.00000,  13.14196,  14.68403,   0.76119,  -0.03537,   0.05582,  25.00000,   0.00000,2215.61255, 141.80686,  -5.37881,   2.00000,68283.84517,   0.00000
   2.00000,  13.13358,  14.69549,   0.76487,  -0.02733,   0.04844,  25.00000,   0.00000,2232.26824, 143.88348,  -5.39453,   2.00000,68244.91885,   0.01562
   2.00000,  13.12115,  14.70550,   0.77056,  -0.01488,   0.04807,  25.00000,   0.00000,2255.12917, 143.85237,  -5.39432,   2.00000,68246.58714,   0.00000
   2.00000,  13.13452,  14.70070,   0.76607,  -0.02814,   0.04875,  25.00000,   0.00000,2243.70467, 143.73744,  -5.39364,   2.00000,68322.04654,   0.00000
   2.00000,  13.14077,  14.68773,   0.76333,  -0.03468,   0.05308,  25.00000,   0.00000,2228.33992, 142.98096,  -5.38783,   2.00000,68329.95586,   0.00000
   2.00000,  13.13650,  14.69071,   0.76415,  -0.03168,   0.05333,  25.00000,   0.00000,2227.49113, 141.46378,  -5.37617,   2.00000,68256.20549,   0.00000
   2.01562,  13.13830,  14.69465,   0.76400,  -0.03053,   0.05036,  25.00000,   0.00000,2228.82705, 143.62883,  -5.39263,   2.01562,68289.84026,   0.00000
   2.00000,  13.14632,  14.69647,   0.76375,  -0.03913,   0.04810,  25.00000,   0.00000,2230.40027, 143.26449,  -5.38998,   2.00000,68344.35509,   0.00000
   2.00000,  13.13668,  14.69281,   0.76372,  -0.03050,   0.05188,  25.00000,   0.00000,2231.22019, 142.96880,  -5.38760,   2.00000,68360.65406,   0.00000
   2.00000,  13.15355,  14.68289,   0.76063,  -0.04640,   0.05352,  25.00000,   0.00000,2215.81912, 142.30053,  -5.38266,   2.00000,68344.59533,   0.00000
   2.00000,  13.13785,  14.69319,   0.76475,  -0.03139,   0.04986,  25.00000,   0.00000,2231.10666, 143.47645,  -5.39154,   2.00000,68283.00726,   0.00000
   2.00000,  13.14723,  14.69379,   0.76358,  -0.03842,   0.04889,  25.00000,   0.00000,2226.22694, 142.21457,  -5.38192,   2.00000,68259.91114,   0.01562
   2.01562,  13.12791,  14.66410,   0.76011,  -0.02261,   0.06361,  25.00000,   0.00000,2204.21438, 141.96112,  -5.38002,   2.03125,68287.99573,   0.01562
   2.00000,  13.12594,  14.69340,   0.76619,  -0.01826,   0.05303,  25.00000,   0.00000,2240.02927, 143.41205,  -5.39097,   2.00000,68342.33085,   0.00000
   2.00000,  13.12370,  14.70289,   0.76817,  -0.01628,   0.05162,  25.00000,   0.00000,2250.07071, 144.23589,  -5.39722,   2.00000,68329.65019,   0.00000
   2.00000,  13.14749,  14.70363,   0.76438,  -0.03935,   0.04710,  25.00000,   0.00000,2237.31569, 144.38758,  -5.39842,   2.00000,68314.32938,   0.00000
   2.00000,  13.11982,  14.68601,   0.76695,  -0.01584,   0.05909,  25.00000,   0.00000,2237.12504, 143.24747,  -5.38986,   2.01562,68277.74147,   0.00000
   2.01562,  13.13378,  14.65645,   0.75881,  -0.02766,   0.06801,  25.00000,   0.00000,2194.85191, 140.95300,  -5.37216,   2.01562,68312.67070,   0.00000
   2.00000,  13.14638,  14.70298,   0.76544,  -0.04035,   0.04723,  25.00000,   0.00000,2241.85445, 143.11009,  -5.38885,   2.00000,68393.51694,   0.00000
   2.00000,  13.14419,  14.70388,   0.76485,  -0.03808,   0.04684,  25.00000,   0.00000,2236.02969, 143.56631,  -5.39215,   2.00000,68281.50124,   0.00000
   2.00000,  13.13997,  14.70368,   0.76509,  -0.03344,   0.04574,  25.00000,   0.00000,2238.04287, 143.39798,  -5.39083,   2.00000,68338.22351,   0.00000
   2.00000,  13.12823,  14.69724,   0.76640,  -0.02355,   0.05115,  25.00000,   0.00000,2244.03986, 144.05725,  -5.39593,   2.00000,68343.63598,   0.00000
   2.00000,  13.14669,  14.66560,   0.75889,  -0.04196,   0.06234,  25.00000,   0.00000,2201.73793, 141.14456,  -5.37385,   2.00000,68366.20493,   0.00000
   2.00000,  13.13714,  14.65798,   0.76042,  -0.03156,   0.06693,  25.00000,   0.00000,2200.49152, 140.69701,  -5.37021,   2.00000,68325.64414,   0.00000
   2.00000,  13.13511,  14.67925,   0.76223,  -0.02751,   0.05776,  25.00000,   0.00000,2219.53374, 142.25955,  -5.38209,   2.00000,68297.12145,   0.00000
   2.00000,  13.14644,  14.69261,   0.76221,  -0.04132,   0.04934,  25.00000,   0.00000,2223.68875, 143.39680,  -5.39088,   2.00000,68277.10447,   0.01562
   2.00000,  13.12544,  14.68565,   0.76507,  -0.01860,   0.05627,  25.00000,   0.00000,2230.12615, 143.04007,  -5.38818,   2.00000,68299.02748,   0.00000
   2.00000,  13.14377,  14.67574,   0.75931,  -0.03740,   0.05431,  25.00000,   0.00000,2204.38503, 141.80972,  -5.37889,   2.00000,68330.72281,   0.00000
   2.00000,  13.15658,  14.67151,   0.75646,  -0.05066,   0.05496,  25.00000,   0.00000,2188.15182, 141.14487,  -5.37377,   2.00000,68281.08609,   0.00000
   2.00000,  13.14115,  14.67075,   0.75762,  -0.03276,   0.05760,  25.00000,   0.00000,2195.78981, 141.06877,  -5.37314,   2.00000,68349.76387,   0.00000
   2.00000,  13.15526,  14.65457,   0.75179,  -0.05122,   0.06340,  25.00000,   0.00000,2170.93404, 139.14647,  -5.35820,   2.00000,68325.85734,   0.00000
   2.00000,  13.17685,  14.67010,   0.75046,  -0.07350,   0.04802,  25.00000,   0.00000,2166.99713, 139.79431,  -5.36323,   2.00000,68286.34198,   0.00000
   1.98438,  13.17466,  14.67544,   0.75369,  -0.06712,   0.04944,  25.00000,   0.00000,2181.45048, 139.77901,  -5.36294,   1.98438,68362.17331,   0.00000
   2.00000,  13.16037,  14.65786,   0.75239,  -0.05587,   0.06025,  25.00000,   0.00000,2171.52880, 139.47426,  -5.36075,   2.00000,68315.86425,   0.00000
   2.00000,  13.16800,  14.62762,   0.74495,  -0.06589,   0.06959,  25.00000,   0.00000,2128.32613, 137.05524,  -5.34175,   2.00000,68338.63156,   0.00000
   2.00000,  13.16553,  14.67855,   0.75536,  -0.06155,   0.04987,  25.00000,   0.00000,2189.57018, 140.69764,  -5.37028,   2.00000,68275.77544,   0.00000
   2.00000,  13.18195,  14.66707,   0.75105,  -0.07796,   0.05301,  25.00000,   0.00000,2164.80109, 139.94330,  -5.36452,   2.00000,68214.98989,   0.00000
   1.98438,  13.19110,  14.67424,   0.74777,  -0.07469,   0.04783,  25.00000,   0.00000,2165.00023, 140.17947,  -5.36611,   2.01562,68274.57784,   0.01562
   2.00000,  13.15858,  14.66734,   0.75594,  -0.05463,   0.05644,  25.00000,   0.00000,2182.08268, 140.14481,  -5.36608,   2.00000,68209.24067,   0.00000
   2.00000,  13.14893,  14.66610,   0.75612,  -0.04502,   0.05741,  25.00000,   0.00000,2182.86155, 139.50593,  -5.36111,   2.00000,68171.60504,   0.00000
   2.00000,  13.15158,  14.63643,   0.75248,  -0.04776,   0.07273,  25.00000,   0.00000,2157.07370, 138.98218,  -5.35696,   2.00000,68147.00875,   0.00000
   2.00000,  13.16339,  14.64217,   0.75224,  -0.06035,   0.06862,  25.00000,   0.00000,2156.73540, 138.50370,  -5.35332,   2.00000,68129.34493,   0.00000
   2.00000,  13.16986,  14.66252,   0.75301,  -0.06800,   0.05628,  25.00000,   0.00000,2164.11460, 139.17047,  -5.35852,   2.01562,68108.60870,   0.00000
   2.00000,  13.18024,  14.66941,   0.74948,  -0.07681,   0.04771,  25.00000,   0.00000,2156.91897, 138.79313,  -5.35559,   2.01562,68093.93166,   0.00000
   2.00000,  13.16537,  14.63164,   0.74787,  -0.06437,   0.07084,  25.00000,   0.00000,2134.99942, 138.32347,  -5.35190,   2.00000,67999.76996,   0.00000
   2.00000,  13.14067,  14.64840,   0.75610,  -0.03681,   0.06869,  25.00000,   0.00000,2167.96187, 139.86581,  -5.36386,   2.00000,67983.26289,   0.00000
   2.00000,  13.14434,  14.67192,   0.75981,  -0.04136,   0.06016,  25.00000,   0.00000,2192.00058, 141.08896,  -5.37336,   2.00000,67963.81272,   0.01562
   2.00000,  13.16794,  14.64401,   0.75011,  -0.06492,   0.06509,  25.00000,   0.00000,2143.73168, 138.59644,  -5.35393,   2.00000,67944.45098,   0.00000
